path	filename	aocr:verbatimInstitution	aocr:verbatimScientificName	dwc:associatedTaxa	dwc:catalogNumber	dwc:country	dwc:county	dwc:datasetName	dwc:dateIdentified	dwc:decimalLatitude	dwc:decimalLongitude	dwc:eventDate	dwc:fieldNotes	dwc:habitat	dwc:identifiedBy	dwc:municipality	dwc:occurrenceRemarks	dwc:recordedBy	dwc:recordNumber	dwc:scientificName	dwc:sex	dwc:stateProvince	dwc:substrate	dwc:verbatimCoordinates	dwc:verbatimElevation	dwc:verbatimEventDate	dwc:verbatimLatitude	dwc:verbatimLocality	dwc:verbatimLongitude
ACIS/Data/parsed/lichens	NY01075827_lg.csv	NEW YORK BOTANICAL GARDEN	Ciferriolichen cinchonae (Ach.)		01075827	USA	Duval	LICHENS OF FLORIDA				1988-12-17		oak scrub grading into coastal hammock.				Richard C. Harris	23906	Ciferriolichen cinchonae (Ach.)		FLORIDA				17 December 1988		Big Talbot Island State Park, along trail to "Scrubby Bluff," 1.1 mi from N end of park, 2.2 mi from S end of park	
ACIS/Data/parsed/lichens	TENN-L-0000028_lg.csv	University of Tennessee (TENN)	Actinogyra mühlenbergii (Ach.) Schol.		TENN-L-0000028	Canada		LICHENS OF ONTARIO				1957-08-01		on rock	H. A. Sierk			H. A. Sierk	644	Actinogyra mühlenbergii (Ach.) Schol.		ONTARIO	on rock			Aug. 1, 1957		Agawa Bay	
ACIS/Data/parsed/lichens	NY01075794_lg.csv	NEW YORK BOTANICAL GARDEN	Arthopyrenia cinchonae (Ach.) Müll. Arg.		01075794	USA	Oktibbeha	PLANTS OF MISSISSIPPI				1953-01-02						G. T. Johnson	1071	Arthopyrenia cinchonae (Ach.) Müll. Arg.		MISSISSIPPI				January 2, 1953		In draw, along U.S. Highway #82. Eight mi. east of Stark- ville	
ACIS/Data/parsed/lichens	WIS-L-0012040_lg.csv		Cetraria laevigata Rass.			USA		PLANTS OF NORTHERN ALASKA		68.633	-149.567	1987-08		moist tussock tundra domin- ated by Ledum palustre ssp. decumbens, Eriophorum vaginatum, Betula nana, and Vaccinium vitis-idaea.				N. Grulke	87-24	Cetraria laevigata Rass.		ALASKA		68°38'N,149°34'W	635 m	August, 1987	68°38'N	Collected in the North Slope Foothills of the Cen- tral Brooks Range (68°38'N,149°34'W), .5 km E of Toolik Lake at 635 m	149°34'W
ACIS/Data/parsed/lichens	NY01075765_lg.csv	NEW YORK BOTANICAL GARDEN	Pyrenocollema atlanticum (Vainio) R. C. Harris		01075765	USA	MONROE	LICHENS OF FLORIDA				1898-02						Roland Thaxter	412	Pyrenocollema atlanticum (Vainio) R. C. Harris		FLORIDA				Feb 1898.		Key West	
ACIS/Data/parsed/lichens	NY01075795_lg.csv	NEW YORK BOTANICAL GARDEN	Arthopyrenia cinchonae (Ach.) Müll. Arg.		01075795	USA	Oktibbeha	PLANTS OF MISSISSIPPI				1953-01-02						G. T. Johnson	1066A	Arthopyrenia cinchonae (Ach.) Müll. Arg.		MISSISSIPPI				January 2, 1953		In draw, along U.S. Highway #82. Eight mi. east of Stark- ville	
ACIS/Data/parsed/lichens	WIS-L-0012068_lg.csv		Cetrelia alaskana (Culb. & Culb.) Culb. & Culb.			USA		FLORA of ALASKA	1997	54.915	-159.258	1995-07-14		On boulder on mountain ridge	John W. Thomson			Stephen S. Talbot	042	Cetrelia alaskana (Culb. & Culb.) Culb. & Culb.		Alaska	On boulder	54° 54.875' N 159° 15.470' W	250 m	14 July 1995	54° 54.875' N	Simeonof Is.; Shumagin Islands, Alaska; Hill 624 Quad. Map Simeonof Island (D-1)	159° 15.470' W
ACIS/Data/parsed/lichens	TENN-L-0000030_lg.csv	University of Tennessee (TENN)	Actinogyra mühlenbergii (Ach.) Schol		TENN-L-0000030							1955-07-23			H. A. Sierk			A. J. Sharp		Actinogyra mühlenbergii (Ach.) Schol						July 23, 1955		Montreal River on Lake Superior	
ACIS/Data/parsed/lichens	WIS-L-0012058_lg.csv		Cetraria laevigata Rass.			USA		FLORA of ALASKA	2003-11	66.562	-158.999	2003-07-19		Eriophorum vaginatum-Ledum decumbens-Rubus chamaemorus-Sphagnum bog	John W. Thomson			Stephen S. Talbot	228A	Cetraria laevigata Rass.		ALASKA		66°33'41.6"N 158°59'56.6"W	11 ft	19 July 2003	66°33'41.6"N	Selawik NWR Quad. Map Shungnak (C-6) Alaska	158°59'56.6"W
ACIS/Data/parsed/lichens	TENN-L-0000076_lg.csv	University of Tennessee (TENN)	Alectoria waduornikinana Geyel. (Alectoria altaica (Gyel.) Räs.)		TENN-L-0000076	USA	Cook	LICHENS OF THE 1951 FORAY American Bryological Society				1951-09		On cliff face				John W. Thomson	3935	Alectoria waduornikinana Geyel.		Minn.	On cliff face			September 1951		To the north shore of Lake Superior On cliff face, north side of Long Island Susie Islands	
ACIS/Data/parsed/lichens	WIS-L-0012084_lg.csv		Cetraria delisei (Bory) Th. Fr.			USA		FLORA of ALASKA	1998	60.575	-172.991	1997-07-21		On peat mound in Rubus chamaemorus meadow	John W. Thomson			Stephen & Sandra Talbot	SM97-202	Cetraria delisei (Bory) Th. Fr.		Alaska	On peat mound in Rubus chamaemorus meadow	60° 34.515'N 172° 59.457'W	33 m	21 July 1997	60° 34.515'N	Glory of Russia Cape area, St. Matthew Island, Alaska Quad. Map St. Matthew, Alaska Quad.	172° 59.457'W
ACIS/Data/parsed/lichens	WIS-L-0012082_lg.csv		Cetraria delisei (Bory) Th Fr			USA		FLORA of ALASKA	1998	60.557	-172.933	1997-07-20		Streamside on Salix arctica leaves and mosses	John W. Thomson			Stephen & Sandra Talbot	SM97-162	Cetraria delisei (Bory) Th Fr		ALASKA	on Salix arctica leaves and mosses	60° 33.436'N 172° 55.950'W	33 m	20 July 1997	60° 33.436'N	Glory of Russia Cape area, St. Matthew Island, Alaska Quad. Map St. Matthew, Alaska Quad.	172° 55.950'W
ACIS/Data/parsed/lichens	TENN-L-0000042_lg.csv	University of Tennessee (TENN)	Actinogyra muhlenbergii (Ach.) Llano		TENN-L-0000042	U. S. A.	Macon	LICHENS OF NORTH AMERICA				1965-10-30						Dr. & Mrs. A. J. Sharp, Z. Iwatsuki & I. Yoshimura	650161	Actinogyra muhlenbergii (Ach.) Llano		NORTH CAROLINA				Oct. 30, 1965		Highlands, National forest	
ACIS/Data/parsed/lichens	NY01075805_lg.csv	NEW YORK BOTANICAL GARDEN	Verruearia lactea Garov. =Polyblastiopsis lactea(Mass.)A.Zahlbr. Arthopyrenia cinchonae (Ach.) Müll. Arg.		01075805	USA		Lichens from the Tuckerman Herbarium	1995			1857			Richard C. Harris			H.W.Ravenel		Arthopyrenia cinchonae (Ach.) Müll. Arg.		S.C.				1857		Santee Canal, S.C.	
ACIS/Data/parsed/lichens	TENN-L-0000048_lg.csv	University of Tennessee (TENN)	Alectoria		TENN-L-0000048	USA	Giles	LICHENS OF VIRGINIA				1943-07-03		on bark of pine, open woods				Hugh Iltis		Alectoria		VIRGINIA	on bark of pine			3 July 1943		open woods, near Mountain Lake Biological Station	
ACIS/Data/parsed/lichens	NY01075817_lg.csv	NEW YORK BOTANICAL GARDEN	Arthopyrenia cinchonae (Ach.) Müll. Arg.		01075817	U.S.A.	Bradford	CRYPTOGAMS OF FLORIDA		30.067	-82.15	1994-12-03		pine scrub around Taxodium swamp.				William R. Buck	27328	Arthopyrenia cinchonae (Ach.) Müll. Arg.		FLORIDA		30°04'N, 82°09'W		3 December 1994	30°04'N	Lake Butler Wildlife Management Area, Raiford Tract, along Co. Rd. 125, 6.1 mi ENE of US 301 at Lawtey, 30°04'N, 82°09'W	82°09'W
ACIS/Data/parsed/lichens	WIS-L-0012030_lg.csv		Cetraria kamczatica Savicz			USA		FLORA OF ALASKA		60.158	-152.6	1988-09-14		Vaccinium uliginosum - Empetrum nigrum heath; slope 6°; SE exposure; rounded summit	John W.Thomson			Stephen & Sandra Talbot	88067-42	Cetraria kamczatica Savicz		ALASKA		60°09.5'N, 152°36.0'W	2400 ft	14 Sep 1988	60°09.5'N	Chisik Island, Tuxedni Bay, Cook Inlet; 60°09.5'N, 152°36.0'W Map/Quad.: Kenai (A-7) Quad	152°36.0'W
ACIS/Data/parsed/lichens	TENN-L-0000053_lg.csv	University of Tennessee (TENN)	Alectoria americana Mot. (=Alectoria americana Mot.) Bryeria trichodes var. americana (Mot.) Brodo & Hawks		TENN-L-0000053	USA	Yancey	LICHENS OF NORTH AMERICA	1980			1969-09			J P Dey			A. C. Skorepa	4461	Bryeria trichodes var. americana (Mot.) Brodo & Hawks		North Carolina				September 1969			
ACIS/Data/parsed/lichens	TENN-L-0000054_lg.csv	University of Tennessee (TENN)	Alectoria americana Mot.		TENN-L-0000054	USA	LATAH	BRYOPHYTES OF IDAHO				1961-07-16			A. Skorepa			A.J. Sharp		Alectoria americana Mot.		IDAHO				16 July 1961		On Moscow Mountain, 1/2 mi. above Gravel road, above Moscow	
ACIS/Data/parsed/lichens	NY01075791_lg.csv	NEW YORK BOTANICAL GARDEN	Arthopyrenia cinchonae (Ach.) Müll. Arg.		01075791	USA	ST. MARTIN PARISH	LICHENS OF LOUISIANA				1894-06-19		on Diospyros				A. B. Langlois	935	Arthopyrenia cinchonae (Ach.) Müll. Arg.		LOUISIANA	on Diospyros			19.VI.1894		Bankers	
ACIS/Data/parsed/lichens	TENN-L-0000051_lg.csv	University of Tennessee (TENN)	Alectoria		TENN-L-0000051	USA	Amchitka	HATTORI-TENNESSEE COOPERATIVE BRYOGEOGRAPHIC COLLECTIONS, 1964-68				1967-06-28		Bank of lake, moist, partial shade				A. J. Sharp	3798a	Alectoria		Alaska				28 June 1967		N. of Andersite Quarry	
ACIS/Data/parsed/lichens	WIS-L-0011730_lg.csv		Cetraria islandica (L) Ach.			USA		FLORA OF ALASKA		60.8	-149.967	1981-07-05		Alpine Dryas octopetala tundra				Stephen S. Talbot	T1006-39	Cetraria islandica (L) Ach.		ALASKA		60°48'N, 149°58'W	2200 ft.	5 July 1981	60°48'N	Mountains south of Big Indian Creek; Kenai NWR	149°58'W
ACIS/Data/parsed/lichens	WIS-L-0012071_lg.csv		Cetrelia cetrarioides (Delise ex Duby) Culb & C. Culb	Picea sitchensis, Populus trichocarpa Oplopanax horridum, Circaea alpina, Dryopteris austriaca		USA		LICHENS OF SOUTHEAST ALASKA	1992			1989-07-26		ASSOC. PLANTS: Picea sitchensis, Populus trichocarpa Oplopanax horridum, Circaea alpina, Dryopteris austriaca	L.Geiser / J.Thomson			L.Geiser	L- 345	Cetrelia cetrarioides (Delise ex Duby) Culb & C. Culb		ALASKA	on P. trichocarpa		(m .) <30	26 July 1989		Tongass National Forest/Stikine-LeConte Wilderness Mainland, Stikine R., Limb Is., near Elbow Slough Petersburg C-l, Section 14NE, T60S, R83E	
ACIS/Data/parsed/lichens	NY01075820_lg.csv	NEW YORK BOTANICAL GARDEN	Arthopyrenia cinchonae (Ach.) Müll. Arg.		01075820	U.S.A.	Lafayette	CRYPTOGAMS OF FLORIDA		29.983	-83.233	1994-11-29		hardwood swamp.				William R. Buck	27105	Arthopyrenia cinchonae (Ach.) Müll. Arg.		FLORIDA		29°59'N, 83°14'W		29 November 1994	29°59'N	Along Fla Hwy 51, 5.7 mi S of US 27 at Mayo, 29°59'N, 83°14'W	83°14'W
ACIS/Data/parsed/lichens	TENN-L-0000089_lg.csv	University of Tennessee (TENN)	Alectoria nigricans (Ach.) Nyl		TENN-L-0000089	U.S.A.		Lichens of COLORADO		40		1936-07-25		Over siliceous rocks				Walter Kiener	4387	Alectoria nigricans (Ach.) Nyl		COLORADO	Over siliceous rocks	Lat.40° N.	13,500 ft.	July 25,1936	40° N.	Rocky Mountain National Park Longs Peak. High-alpine	
ACIS/Data/parsed/lichens	WIS-L-0012070_lg.csv		Cetrelia centrarioides (Del. ex Duby) Culb & Culb			USA		FLORA of ALASKA	1997	54.915	-159.258	1995-07-14		On mosses under cliff overhang below mountain ridge on south-facing slope	John W. Thomson			Stephen S. Talbot	072	Cetrelia centrarioides (Del. ex Duby) Culb & Culb		Alaska	On mosses	54° 54.875' N 159° 15.470' W	250 m	14 July 1995	54° 54.875' N	Simeonof Is.; Shumagin Islands, Alaska; Hill 624 Quad. Map Simeonof Island (D-1), Alaska	159° 15.470' W
ACIS/Data/parsed/lichens	WIS-L-0012074_lg.csv		Cetraria chicitae (W. Culb.) W. Culb. & C. Culb.			Canada	Thunder Bay Dist.	PLANTS OF ONTARIO	1975-11	48.833	-88.683	1972-07-24	No. of Replicates 11	On side near end on top of huge damp shaded basaltic talus boulder at bottom of gorge.	P.Y.Wong	Thunder Bay		C.E.Garton	15099	Cetraria chicitae (W. Culb.) W. Culb. & C. Culb.		ONTARIO	on top of huge damp shaded basaltic talus boulder	N.48° 50' W. 88° 41'		24 July 1972	N.48° 50'	NW. corner of Cavern L., l6 km. NNW. of Dorion Twp.	W. 88° 41'
ACIS/Data/parsed/lichens	WIS-L-0012025_lg.csv		Cetraria islandica (L) Ach.			USA		FLORA OF ALASKA		52.808	172.8	1988-07-22		Mountain ridqe	John W. Thomson			Stephen & Sandra Talbot	757	Cetraria islandica (L) Ach.		ALASKA		52°48.5'N, 172°48.0'E	1600-1900 ft	22 Jul 1988	52°48.5'N	West Arm Nevidiskov Bay, Attu Island, Aleutian Islands; 52°48.5'N, 172°48.0'E Map/Quad.: Attu C-5 SW	172°48.0'E
ACIS/Data/parsed/lichens	WIS-L-0012035_lg.csv		Cetraria laevigata Rass.			USA		FLORA OF ALASKA		60.15	-152.6	1987-09-03		Alpine dwarf shrub tundra				Stephen Talbot & Sandra Looman	714	Cetraria laevigata Rass.		ALASKA		60°09'N, 152°36'W	2000 Feet	3 September 1987	60°09'N	Chisik Island, Cook Inlet Kenai (A7) Quadrangle	152°36'W
ACIS/Data/parsed/lichens	NY01075831_lg.csv	NEW YORK BOTANICAL GARDEN	Arthopyrenia cinchonae (Ach.) Müll. Arg.		01075831	U.S.A.	Suwannee	LICHENS OF FLORIDA		30.083	-82.917	1994-12-05		on Prunus oak scrub around calcareous sinkhole.				Richard C. Harris	36046	Arthopyrenia cinchonae (Ach.) Müll. Arg.		FLORIDA	on Prunus	30°05'N, 82°55'W		5 December 1994	30°05'N	Little River Sink, N of 200th Street, 2 mi W of Co. Rd. 49, 30°05'N, 82°55'W	82°55'W
ACIS/Data/parsed/lichens	NY01075774_lg.csv	NEW YORK BOTANICAL GARDEN	Pyrenocollema tichothecioides (Arn.) Harris		01075774	USA	Presque Isle	PLANTS OF MICHIGAN				1974-07-18		Submerged on calcareous rock				William R. Buck		Pyrenocollema tichothecioides (Arn.) Harris		MICHIGAN	on calcareous rock	T35N, R3E, S22		18 July 1974		Submerged on calcareous rock at Ocqueoc Falls. T35N, R3E, S22.	
ACIS/Data/parsed/lichens	NY01075815_lg.csv	NEW YORK BOTANICAL GARDEN	Arthopyrenia cinchonae (Ach.) Müll. Arg.		01075815	U.S.A.	Levy	LICHENS OF FLORIDA		29.2	-83.017	1992-11-30		on Quercus dry oak- ericad scrub with low swampy areas.				Richard C. Harris	29352	Arthopyrenia cinchonae (Ach.) Müll. Arg.		FLORIDA	on Quercus	29°12'N, 83°01'W		30 November 1992	29°12'N	Cedar Key Scrub State Preserve, along Co. Rd. 347 ca. 1.5 mi N of jct of Fla. Hwy 24, 29°12'N, 83°01'W	83°01'W
ACIS/Data/parsed/lichens	WIS-L-0012047_lg.csv		Cetraria laevigata Rass.			USA		FLORA OF ALASKA		60.162	-152.603	1988-08-30		Cladina sylvatica-Vaccinium uliqinosum heath; slope 18°; NE exposure; rounded summit	John W. Thomson			Stephen & Sandra Talbot	88005-27	Cetraria laevigata Rass.		ALASKA		60°09.7'N, 152°36.2'W	2630 ft	30 Aug 1988	60°09.7'N	Chisik Island, Tuxedni Bay, Cook Inlet; 60°09.7'N, 152°36.2'W Map/Quad.: Kenai (A-7) Quad.	152°36.2'W
ACIS/Data/parsed/lichens	WIS-L-0012032_lg.csv		Cetraria kamczatica Savicz			USA		FLORA OF ALASKA		60.153	-152.607	1988-09-14		Arctostaphylos alpina - Vaccinium uliginosum heath; slope 14°; SE exposure; rounded ridge	John W.Thomson			Stephen & Sandra Talbot	88069-19	Cetraria kamczatica Savicz		ALASKA		60°09.2'N, 152°36.4'W	2200 ft	14 Sep 1988	60°09.2'N	Chisik Island, Tuxedni Bay, Cook Inlet; 60°09.2'N, 152°36.4'W Map/Quad.: Kenai (A-7) Quad	152°36.4'W
ACIS/Data/parsed/lichens	NY01075779_lg.csv	NEW YORK BOTANICAL GARDEN	Zwackhiomyces dispersus Körber) Triebel & Grube		01075779	U.S.A.	Clinton	Lichens of New York		44.624	-73.431	2007-05-18		dolomite rock along lake shore and adjacent Thuja forest.		Town of Peru		Richard C. Harris	53568	Zwackhiomyces dispersus Körber) Triebel & Grube		New York	Protoblastenia rupestris	44°37'27"N, 73°25'50"W		18 May 2007	44°37'27"N	Town of Peru, Valcour Island in Lake Champlain, Bluff Point	73°25'50"W
ACIS/Data/parsed/lichens	TENN-L-0000050_lg.csv	University of Tennessee (TENN)	Alectoria		TENN-L-0000050	USA	Flathead	LICHENS OF GLACIER NATIONAL PARK				1939-07-03						H. & V. Bailey	85	Alectoria		Mont.			6000 ft.	July 3, 1939		Trail to Mount Brown Lookout	
ACIS/Data/parsed/lichens	WIS-L-0012065_lg.csv		Cetraria nigricans (Retz.) Nyl.			USA		FLORA of ALASKA	1997	54.9	-159.281	1995-07-17		On boulder ridge in Salix rotundifolia-Racomitrium lanuginosum tundra	John W. Thomson			Stephen S. Talbot	134	Cetraria nigricans (Retz.) Nyl.		ALASKA	On boulder ridge	54° 53.977' N 159° 16.879' W	260 m	17 July 1995	54° 53.977' N	Simeonof Is.; Shumagin Islands, Alaska; NE slope of Hill 1265 Quad. Map Simeonof Island (D-1), Alaska	159° 16.879' W
ACIS/Data/parsed/lichens	NY01075812_lg.csv	NEW YORK BOTANICAL GARDEN	Arthopyrenia cinchonae (Ach.) Müll. Arg.		01075812	U.S.A.	Baker	Cryptogams of Florida		30.533	-82.25	1996-11-26		Taxodium-hardwood stand surrounded by oak scrub.				William R. Buck	31001	Arthopyrenia cinchonae (Ach.) Müll. Arg.		Florida		30°32'N, 82°15'W		26 November 1996	30°32'N	Along C.R. 127 at Moccasin Creek, ca. 2 mi NNW of FL 2 at Baxter, 30°32'N, 82°15'W	82°15'W
ACIS/Data/parsed/lichens	WIS-L-0012085_lg.csv		Cetraria delisei (Bory) Th. Fr.			USA		FLORA of ALASKA	1998	60.552	-172.927	1997-07-18		On humus of eroding streamlet bank on terrace above beach	John W. Thomson			Stephen & Sandra Talbot	SM97-013	Cetraria delisei (Bory) Th. Fr.		Alaska	On humus	60° 33.130' N 172° 55.612' W	13 m	18 July 1997	60° 33.130' N	Glory of Russia Cape area, St. Matthew Island, Alaska Quad. Map St. Matthew, Alaska Quad.	172° 55.612' W
ACIS/Data/parsed/lichens	TENN-L-0000075_lg.csv	University of Tennessee (TENN)	Alectoria lanestris (Ach.) Gyeln.		TENN-L-0000075	Canada	NOUVEAU-QUEBEC	FLORE DU NOUVEAU-QUEBEC		55.283	-77.767	1969-07-13		Pessière à lichens, terrasse supérieure de la rive sud de la rivière	Dr I. Brodo			Samuel Brisson et Philippe Forest	20320	Alectoria lanestris (Ach.) Gyeln.		QUEBEC		circa 55°17'N., 77°46'W.		13 juil. 1969	55°17'N	POSTE-DE-LA-BALEINE (Great Whale River) Baie d'Hudson Pessière à lichens, terrasse superieure de la rive sud de la rivière	77°46'W
ACIS/Data/parsed/lichens	WIS-L-0012046_lg.csv		Cetraria laeviagata Rassad.			USA		FLORA of ALASKA	1998	60.56	-172.941	1997-07-19		On peat mound in Carex aquatilis-Salix peatland	John W. Thomson			Stephen & Sandra Talbot	SM97-094B	Cetraria laeviagata Rassad.		ALASKA		60° 33.582'N 172° 56.445'W	30m	19 July 1997	60° 33.582'N	Glory of Russia Cape area, St. Matthew Island, Alaska St. Matthew, Alaska Quad	172° 56.445'W
ACIS/Data/parsed/lichens	WIS-L-0012069_lg.csv		Cetrelia alaskana (Culb. & les. Culb.) W. Culb. & C. Culb.			USA		FLORA of ALASKA	1998	57.158	-170.264	1997-07-12		On talus boulder in Empetrum nigrum heath	John W. Thomson			Stephen & Sandra Talbot	SP97-082	Cetrelia alaskana (Culb. & les. Culb.) W. Culb. & C. Culb.		Alaska	On talus boulder	57° 09.478' N 170° 15.812' W	100 m	12 July 1997	57° 09.478' N	St. Paul Island, Alaska; 0.5 km NE of Telegraph Hill Quad. Map Pribilof Islands, Alaska	170° 15.812' W
ACIS/Data/parsed/lichens	WIS-L-0012044_lg.csv		Cetraria laevigata Rassad.			USA		FLORA of ALASKA	1998	60.56	-172.948	1997-07-19		On mosses in Salix arctica-Cladina heath at base of mountain	John W. Thomson			Stephen & Sandra Talbot	SM97-137	Cetraria laevigata Rassad.		ALASKA	On mosses	60° 33.579'N 172° 56.891' W	30m	19 July 1997	60° 33.579'N	Glory of Russia Cape area, St. Matthew Island, Alaska Quad. Map St. Matthew, Alaska Quad.	172° 56.891' W
ACIS/Data/parsed/lichens	TENN-L-0000049_lg.csv	University of Tennessee (TENN)	Alectoria		TENN-L-0000049	USA	Flathead	LICHENS OF GALCIER NATIONAL PARK				1939-06-20		On logs, rocks or humus, trunks of trees, etc.				H. & V. Bailey	47	Alectoria		Montana	On logs, rocks or humus, trunks of trees, etc.		About 3500 ft.	June 20, 1939		Avalanche Lake Trial east of Lake McDonald	
ACIS/Data/parsed/lichens	NY01075822_lg.csv	NEW YORK BOTANICAL GARDEN	Arthopyrenia cinchonae (Ach.) Müll. Arg.		01075822	U.S.A.	Bay	CRYPTOGAMS OF FLORIDA		30.433	-85.4	1994-12-01		on Rhus open oak scrub				William R. Buck	27252	Arthopyrenia cinchonae (Ach.) Müll. Arg.		FLORIDA	on Rhus	30°26'N, 85°24'W		1 December 1994	30°26'N	N of Fla Hwy 20, 1.2 mi E of US 231, 30°26'N, 85°24'W	85°24'W
ACIS/Data/parsed/lichens	WIS-L-0012042_lg.csv		Cetraria laevigata Rass.			USA		FLORA OF ALASKA		60.133	-152.605	1988-09-05		Arctostaphylos alpina - Cladina rangiferina heath: slope 8°; SSE exposure; ridge	John W.Thomson			Stephen & Sandra Talbot	88034-31	Cetraria laevigata Rass.		ALASKA		60°08.0'N, 152°36.3'W	1740 ft	5 Sept 1988	60°08.0'N	Chisik Island, Tuxedni Bay, Cook Inlet; 60°08.0'N, 152°36.3'W Map/Quad.: Kenai (A-7) Quad.	152°36.3'W
ACIS/Data/parsed/lichens	TENN-L-0000007_lg.csv	University of Tennessee (TENN)	Acarospora fuscata (Schrad.) Arn.		TENN-L-0000007	U.S.A.		Lichens of COLORADO		40		1935-08-10		On siliceous rocks				Walter Kiener	3469	Acarospora fuscata (Schrad.) Arn.		COLORADO	On siliceous rocks	Lat.40° N	9,100 ft.	Aug.10,1935.	Lat.40° N.	Rocky Mountain National Park Longs Peak valley. 9,100 ft.	
ACIS/Data/parsed/lichens	WIS-L-0012057_lg.csv		Cetraria laevigata Rass.			USA		FLORA of ALASKA	2003-11	66.562	-158.999	2003-07-19		On feathermosses in Picea mariana-Vaccinium uliginosum/V. vitis-idaea-Pleurozium schreberi woodland	John W. Thomson			Stephen S. Talbot	225	Cetraria laevigata Rass.		ALASKA	On feathermosses	66°33'41.6"N 158°59'56.6"W	11 ft	19 July 2003	66°33'41.6"N	Selawik NWR Quad. Map Shungnak (C-6) Alaska	158°59'56.6"W
ACIS/Data/parsed/lichens	NY01075771_lg.csv	NEW YORK BOTANICAL GARDEN	Pyrenocollema halodytes (Nyl.) R. C. Harris		01075771	U.S.A.	Coos	Cryptogams of Oregon		43.3	-124.217	2000-08-12		on barnacles sea shore and coastal forest				William R. Buck	37723	Pyrenocollema halodytes (Nyl.) R. C. Harris		Oregon	on barnacles	43°18'N, 124°13'W; 43°19.5'N, 124°22.5'W; 43°20'N, 124°22'W	0-30 m	12 August 2000	43°18'N	in Arago State Park Along Cape Arago Hwy, from Cape Arago State Park (43°18'N, 124°13'W), through Shore Acres State Park (43°19.5'N, 124°22.5'W), to Sunset Bay State Park (43°20'N, 124°22'W), ca. 13 km SW of Coos Bay, 0-30 m	124°13'W
ACIS/Data/parsed/lichens	TENN-L-0000010_lg.csv	University of Tennessee (TENN)	Acarospora thamnina (Tuck.) Herre		TENN-L-0000010	U. S. A.		FLORA ROCKY MOUNTAIN NATIONAL PARK AND VICINITY				1936-07-25		Crystalline rocks. Exposure W, NW. top of Trough.				WALTER KIENER	3670	Acarospora thamnina (Tuck.) Herre		COLORADO			13,750 ft.	July 25, 1936		ROCKY MOUNTAIN NATIONAL PARK Exposure W, NW. Longs Peak, top of Trough. 13,750 ft.	
ACIS/Data/parsed/lichens	WIS-L-0012078_lg.csv		Cetraria delisei (Bory) Th. Fr.			USA		FLORA of ALASKA	1998	57.175	-170.363	1997-07-14		On mosses over boulder at caldera bottom	John W. Thomson			Stephen & Sandra Talbot	SP97-305	Cetraria delisei (Bory) Th. Fr.		Alaska	On mosses	57° 10.485'N 170° 21.802' W	60 m	14 July 1997	57° 10.485'N	St. Paul Island, Alaska; 0.5 km E of Rush Hill Quad. Map Pribilof Islands, Alaska	170° 21.802' W
ACIS/Data/parsed/lichens	WIS-L-0012031_lg.csv		Cetraria kamczatica Savicz			USA		FLORA OF ALASKA		60.162	-152.612	1988-08-30		Cladina rangiferina-Arctostaphylos alpina heath: slope 4°; East exposure; rounded summit	John W. Thomson			Stephen & Sandra Talbot	88003-26	Cetraria kamczatica Savicz		ALASKA		60°09.7'N, 152°36.7'W	2640 ft	30 Aug 1988	60°09.7'N	Chisik Island, Tuxedni Bay, Cook Inlet; 60°09.7'N, 152°36.7'W Map/Quad.: Kenai (A-7) Quad	152°36.7'W
ACIS/Data/parsed/lichens	WIS-L-0012060_lg.csv		Coelocaulon muricatum (Ach.) Laundon			USA		FLORA of ALASKA	1997	54.915	-159.258	1995-07-14		On mosses in Anemone narcissiflora meadow below mountain ridge on south-facing slope	John W. Thomson			Stephen S. Talbot	071	Coelocaulon muricatum (Ach.) Laundon		ALASKA	On mosses	54° 54.875' N 159° 15.470' W	250 m	14 July 1995	54° 54.875' N	Simeonof Is.; Shumagin Islands, Alaska; Hill 624 Quad. Map Simeonof Island (D-1), Alaska	159° 15.470' W
ACIS/Data/parsed/lichens	TENN-L-0000058_lg.csv	University of Tennessee (TENN)	Alectoria Fremontii Tuck.		TENN-L-0000058	USA		RELIQUIAE TUCKERMANIANAE				1871			Edward Tuckerman			E. Hall		Alectoria Fremontii Tuck.		Oregon				1871			
ACIS/Data/parsed/lichens	NY01075828_lg.csv	NEW YORK BOTANICAL GARDEN	Arthopyrenia cinchonae (Ach.) Müll. Arg.		01075828	U.S.A.	Dixie	LICHENS OF FLORIDA		29.683	-83.067	1993-12-04		oak scrub and oak woods near pond.				Richard C. Harris	31614	Arthopyrenia cinchonae (Ach.) Müll. Arg.		FLORIDA		29°41'N, 83°04'W		4 December 1993	29°41'N	Steinhatchee Wildlife Management Area, along Andrew Sauls Rd., ca. 0.4 mi N of Co. Rd. 351 just N of Scrub Creek Baptist Church, ca. 6 mi NE of Cross City, 29°41'N, 83°04'W	83°04'W
